track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),7tYKF4w9nC0nq9CsPZTHyP,SZA,50ZTMRi6Biq1i1pWbcaKaJ,188186,2020-02-26,65,0.76,0.607,7,-6.274,1,0.0964,0.00277,0.0,0.132,0.709,105.979
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,69,0.797,0.447,8,-8.452,1,0.28,0.146,0.0,0.0877,0.645,79.003
2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,180413,2020-03-06,2,0.632,0.339,11,-7.983,0,0.0337,0.546,0.0,0.104,0.0969,141.642
2lgz3yy1AyoceOVOOBmiOS,Stickwitu,6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,53zV9rZ5yfWgigsmuJtYpG,207506,2005-01-01,73,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5lJqux7orBlA1QzyiBGti1,163084,2020-02-29,78,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87
2IHLaN6wwYKQ3S24NsQqpA,I Love Me,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3VKVZ7PvA64NtVJChPGDaH,203672,2020-03-06,59,0.664,0.561,6,-7.031,1,0.0495,0.00261,0.0,0.0764,0.713,150.093
1ShHhJlzaLuoZbJ3aP4z0m,Invisible Things,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,197306,2020-03-06,0,0.732,0.553,7,-7.406,1,0.099,0.082,7.84e-06,0.141,0.291,125.311
5RsKelNxucrDxgMbZ3vd3W,Young & Alive,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4UoEi8sYhfBkFEkvZDfb74,160465,2020-03-05,1,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7IyoGB8J31fvQDwGtHAq9m,212354,2020-03-06,61,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007
4wJKGMBKvoyYhGo7bXVfTd,WANNABE,2KC9Qb60EaY0kW4eH68vr3,ITZY,0YOshexRT4tVrbtidzSL3G,191242,2020-03-09,0,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035
3uc8AGNL0KbvISIrjnfRvN,Mean It,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,232853,2020-03-06,2,0.746,0.45,7,-8.543,1,0.0873,0.0407,0.0,0.172,0.336,95.998
1Srt81FTalOhRw7t7l8Yh8,Tattoos Together,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,186613,2020-03-06,1,0.862,0.4,4,-7.486,1,0.0723,0.00575,7.49e-06,0.123,0.598,122.961
6tCssnvTUREcperDOUTqvA,WANNABE,2KC9Qb60EaY0kW4eH68vr3,ITZY,2gertXS08whDTzBWfmewPO,191242,2020-03-09,1,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035
1eyek0KJEh2v5HQ9uQSybb,Modern Loneliness,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,252337,2020-03-06,1,0.702,0.508,8,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.009
09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely",5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,198973,2020-03-06,2,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012
0s26En1JoJhVj32vizElpA,Feelings,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,189906,2020-03-06,2,0.7,0.392,9,-8.911,1,0.033,0.0578,0.0,0.0802,0.25,103.044
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,162586,2020-03-06,5,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928
7cDpMO5wuWgvv3j4INRBeB,Changes,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,160186,2020-03-06,0,0.533,0.454,2,-8.366,1,0.161,0.456,0.0,0.237,0.203,148.177
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,3ZJSoxsPMkNC9eb6gUn0Q8,223480,2019-11-15,70,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977
5w4faQsr8wjIBBRDrZ6Udw,Patawad,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3cXSfZKP4p0NTxup7ZY8fU,277480,2020-02-07,5,0.417,0.21,6,-9.4,1,0.033,0.412,0.0,0.104,0.144,127.009
39EXZNMxb4RBHlRjnRaOKp,Sweet Night,3JsHnjpbhX4SnySpvpa9DK,V,1q3j12Y1sp2eqqffSnyA93,214258,2020-03-13,29,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106
2sGF7DBXvL2GjkbG606m1G,No Judgement,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,5gdoRB1AUsGnScCuZ8gmPp,176283,2020-03-13,60,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051
7tQ2P3dP76bj1aSEfe8StO,Dantay,6gcteR920pLEynlHzjSRYd,Kiyo,02qNpe3vtTVHzGytclgmWe,292414,2020-02-14,44,0.387,0.36,2,-16.437,1,0.312,0.812,0.00195,0.0936,0.14,70.636
4EivmOT13NMpNSfTKn9p4s,Like That,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,163173,2019-11-07,76,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044
0iw0EuzmMKMYvZuQYW8DBA,Beautiful Scars,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,7BlA5zKQZfCcyUIe7lfdSs,194757,2019-02-22,0,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905
23jEeXRyrjFbfs2Q8tBwdI,Physical (feat. Hwa Sa),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6apIJi4hf7U6cBOFwIqq1b,193696,2020-01-28,55,0.661,0.873,0,-3.333,1,0.0482,0.0288,0.00164,0.136,0.687,146.943
5Mw9bXG1dLNhbjofkVS2oR,Oceans (Where Feet May Fail),74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,3A24aBx6jZCAgovIbZUubC,535962,2013-02-26,69,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786
0kPmcPPkjoyfLhUwHLWrk0,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,03NCvBIGqzLPhLoi4pDb3L,200040,2020-03-20,39,0.515,0.731,1,-5.934,1,0.0592,0.00146,9.59e-05,0.0897,0.336,171.004
2p8IUWQDrpjuFltbdgLOag,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,361026,2020-03-20,87,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,237520,2020-03-20,80,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021
6b5P51m8xx2XA6U7sdNZ5E,Alone Again,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,250053,2020-03-20,69,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,211400,2020-03-20,69,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,191306,2020-03-20,67,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221
2K9Ovn1o2bTGqbsABGC6m3,Too Late,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,239973,2020-03-20,69,0.638,0.863,4,-5.221,0,0.132,0.052,5.46e-05,0.685,0.226,120.077
6bnF93Rx87YqUBLSgjiMU8,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,198266,2020-03-20,85,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,247186,2020-03-20,68,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,355960,2020-03-20,70,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74
5QO79kh1waicV47BqGRL3g,Save Your Tears,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,215626,2020-03-20,89,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051
3orEOtd8CPL8GFlpRpKuoE,Faith,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,283226,2020-03-20,72,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,200040,2020-03-20,92,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
4pP5xVUYEZljcmfyYFQXsx,Through The Years,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,0RlTMOUZMLq2Tmj6K9NgX6,286066,1981-06-15,64,0.587,0.393,0,-11.455,1,0.028,0.225,0.0,0.107,0.271,131.266
6SFeCisbYSqaQwL9hucoF2,You Decorated My Life,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,3dJ7K3zS6Ux7OFAWcG8eWI,218133,1979-10-10,63,0.264,0.307,7,-12.36,1,0.0341,0.662,0.0,0.101,0.153,172.546
5vXsj8L4DK1gGQ43BBG028,We've Got Tonight,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,50Mjw5tM0p8GZYT2sGgzIa,234560,1983-02-11,68,0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,3GqSdhWjmMypMwPLtzoFYs,176840,2019-10-09,81,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975
0GVKkD74xcixRYYG3zv1NL,Flower,1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,23CJ3PKYKeljAzr1glLmAh,252133,2019-12-22,0,0.319,0.475,1,-7.16,1,0.0362,0.747,3.55e-06,0.107,0.192,139.22
5CDq3Ekm0E0c23S0mbEELV,Here I Am Again,6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,476k6ufG2tovEGKDHolLSB,234840,2020-01-12,0,0.451,0.465,9,-4.493,1,0.0286,0.831,0.0,0.107,0.204,131.644
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,2020-02-10,21,0.847,0.584,0,-7.617,1,0.0412,0.0644,0.0,0.0804,0.235,132.009
7CHi4DtfK4heMlQaudCuHK,Lose Control,0xRXCcSX89eobfrshSVdyu,MEDUZA,1qSOaTvsCOyFJya3v1UzkP,168387,2019-10-11,78,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,3,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019
6u8hSdYZxbK5EczDPRIXXf,Something New (feat. Ty Dolla $ign),137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,0YFou4SbS16F4GhSADLDfz,200773,2018-07-13,59,0.814,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581
7EoLMCwL7LfLsLF8acLpih,Landas,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,0Q66wsJckZoOdDhdMSlXvy,310481,2020-03-06,41,0.43,0.547,2,-7.767,1,0.0287,0.222,1.92e-06,0.0842,0.121,149.841
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Hy76RlNvOHe6cpih1RxXq,159381,2020-03-26,1,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087
1raaNykBg1bDnWENUiglUA,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,368tzVdeju4vLSY8PHnQUs,221820,2020-03-25,66,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,1,0.586,0.169,2,-15.515,1,0.0324,0.76,0.0,0.0909,0.197,87.003
55CHeLEfn5iJ0IIkgaa4si,Savage,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6Lo6ylJg4qbFfxicPEOzMI,155497,2020-03-06,69,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,183290,2020-03-27,84,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,221820,2020-03-27,81,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011
3AzjcOeAmA57TIOr9zF1ZW,Physical,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,193829,2020-03-27,77,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967
6D9DwqiHiMKmy2V7HvN6zs,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,291108,2020-03-27,9,0.292,0.308,4,-7.562,1,0.0305,0.671,2.22e-06,0.102,0.198,98.487
5QJYLlZvfZHX1wUTrgROru,"Patawad, Paalam",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,323140,2020-03-27,12,0.472,0.288,2,-8.213,1,0.0318,0.865,1.01e-05,0.131,0.193,77.987
6zrJLhslleCHby0wbUnvVy,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,184881,2020-03-27,57,0.875,0.813,7,-4.502,1,0.0579,0.00618,0.0,0.321,0.859,114.993
39LLxExYz6ewLAcYrzQQyP,Levitating,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,203807,2020-03-27,82,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014
4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,2T8UlI17u5hwTqu6zkpkW7,183219,2020-03-27,4,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373
2nMOodYNHBAQ3Kc1QNimZU,Cool,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,209583,2020-03-27,61,0.469,0.785,5,-4.015,0,0.0664,0.133,1.55e-06,0.0931,0.79,89.719
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,208505,2020-03-27,68,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053
6ZMct78FDodlW1QEWlmVTB,Delubyo,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0K721sVPuc3fvLdkrhWEKP,305085,2020-03-27,0,0.439,0.596,7,-13.197,0,0.555,0.912,0.0109,0.1,0.13,122.944
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,194607,2020-03-27,69,0.906,0.474,1,-6.124,1,0.194,0.0311,5.5e-06,0.286,0.656,106.976
4rPkN1FMzQyFNP9cLUGIIB,Love Again,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,258004,2020-03-27,78,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982
6tw7xpKrZm9vHfymxBc52E,Patawad,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,277480,2020-03-27,8,0.417,0.21,6,-9.4,1,0.033,0.412,0.0,0.104,0.144,127.009
4POHzEwNTCYaIvqCUp3NnO,Old Me,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,0vX2Jo5xhltAA7kVdW2hwO,186785,2020-03-27,0,0.721,0.62,0,-3.639,1,0.0483,0.313,0.0,0.26,0.473,127.979
6uAFJ75WDAoAPyCWJAtvks,Good In Bed,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,218754,2020-03-27,60,0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06
0vQcyuMEfRBd21ojZ62N2L,Boys Will Be Boys,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,166266,2020-03-27,62,0.768,0.486,3,-5.954,1,0.0353,0.408,0.0,0.098,0.519,125.021
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,4pmyFpGicLLIgNPc1TQXKc,134239,2020-01-23,80,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989
2WweTKhQ0GaXlyXOzj4NE2,Huwag Ka Sanang Magagalit,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0K721sVPuc3fvLdkrhWEKP,294880,2020-03-27,0,0.517,0.516,1,-8.681,1,0.0286,0.59,0.0389,0.141,0.241,79.979
4wJ5SjIkViEQEu95U8oyLt,Mabagal,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,64cjwPaR72rW2Wzm9uWE3c,226727,2020-03-27,14,0.356,0.339,5,-10.893,0,0.0369,0.508,3.28e-06,0.355,0.287,74.975
353IDEfNzPJmGNRnOi5kJ1,Wildflower,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,0vX2Jo5xhltAA7kVdW2hwO,220536,2020-03-27,0,0.643,0.768,6,-4.316,1,0.0455,0.174,0.0,0.469,0.597,108.992
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,4MHHajvRTUHItDsvfdIC8B,176546,2019-11-26,77,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05
3fEoJxnPpfIHwFHKiFtqbA,Break Up Song,3e7awlrlDSwF3iM0WBjGMp,Little Mix,0JFTISfgRQyeH5kSAFPgtq,200299,2020-03-27,1,0.626,0.749,5,-5.406,1,0.0443,0.00515,0.0,0.215,0.6,90.033
1EEsKj8lQKZwaFXJ5GFsdk,War,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,228004,2019-05-12,50,0.652,0.266,7,-11.453,1,0.0264,0.874,0.00523,0.0974,0.28,92.993
2alc8VZAzDgdAsL2QMk3hu,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,4a50hfH6HJQywmghPYnRRW,106000,2020-01-12,69,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008
3frUvGrmGcay91lvFbOgsN,Like It Is,23fqKkggKUBHNkbKtXEls4,Kygo,0lWWqdcdtFgSd1j06F9JZC,183067,2020-03-27,61,0.794,0.728,1,-6.759,1,0.114,0.121,8.82e-06,0.227,0.36,105.024
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,3xIwVbGJuAcovYIhzbLO3J,247058,2020-04-03,74,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,05Ng00IfiS6xeyQX8WtjHU,139844,2018-04-20,70,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178
13iMiwdY7pgE1f7NwYKr1D,Renee's Song,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,0WuZ8xp4MRsvNfYeN0M33G,130545,2020-04-01,57,0.593,0.229,9,-8.888,1,0.0307,0.794,0.0,0.167,0.42,117.823
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,6z0cwwwXZ3fU7c7i7dNdl1,194811,2020-04-05,51,0.627,0.334,4,-14.688,1,0.0423,0.566,0.0,0.304,0.387,169.983
5OxveXfvga2t0se21d96Ow,Bored In The House,5LHRHt1k9lMyONurDHEdrp,Tyga,3DcbbT6kdxVOhiYnsWG06A,174933,2020-03-28,51,0.928,0.372,1,-10.393,1,0.321,0.0202,9.6e-06,0.0948,0.732,112.458
7jTO2Pyavfit1JCdMVrkud,Bakas Ng Talampakan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1EwbCDDECWOsAKtqMtefgt,246363,2020-04-05,42,0.463,0.723,5,-4.026,1,0.0339,0.0583,0.0,0.166,0.327,131.905
2DmRXiyn03tOqKgEJXlaiJ,Oh my god,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,57sl8AvqVqm4Fadre0z8FQ,195866,2020-04-06,71,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41e-06,0.191,0.482,109.97
6xZ4Q2k2ompmDppyeESIY8,Level of Concern,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,4h3HXlnt6lryGzGbWmcFuY,220051,2020-04-09,67,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012
5EBtY2shIV1vmY4bnvvV6T,Boyfriend,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,5obQ9rPASQW2mLxYM8Ko6Z,161188,2020-04-09,57,0.811,0.512,2,-6.38,1,0.173,0.216,0.0266,0.077,0.336,92.025
5VUQsLff8A3ruAyCdTxqzg,Who Am I,6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,0OET3Pft2RKmDxzpP3FcGc,335906,2003-10-07,67,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027
31Z8a8TVSOK5qMtkCfp05m,Lead Me Lord,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,00NsXSlAdpOJuQCrec9Zpe,251356,2000,54,0.498,0.263,8,-12.46,1,0.0299,0.898,0.0,0.138,0.246,76.967
4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3rA5CgccCbmCnJEzwGnDea,161188,2020-04-09,55,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.346,92.046
2HtcPHFdo7eu4Ilbvb0BVI,Feel Special,7n2Ycct7Beij7Dj7meI4X0,TWICE,5MmndGNrJgTLd5W7HNmVST,206866,2019-09-23,0,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983
37WFUZgkjJKLaISRcX0269,Doors,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4N27rE6ntlJSbUfMP875tu,291340,2020-04-16,51,0.659,0.392,1,-6.735,1,0.0249,0.159,0.0,0.0953,0.505,74.979
2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,3MZsBdqDrRTJihTHQrO6Dq,Joji,3NhYseiC5dmIJMAOfaFeIU,214557,2020-04-16,62,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,0.0743,126.576
1uRwUQicwng6S44RtsANQv,Hatid,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,287624,2018-10-26,0,0.34,0.218,11,-14.892,1,0.0534,0.874,0.000136,0.0886,0.137,101.747
63nJIngH6cMV70V5IUx3Ex,"always, i'll care",3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5MhZZyVkkusXY627OBZKAL,146146,2020-04-17,0,0.766,0.163,6,-15.975,1,0.0573,0.92,0.000132,0.107,0.634,104.957
1pV9TLnQdOHbvourRO7x4m,comethru (bonus track),3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5MhZZyVkkusXY627OBZKAL,181613,2020-04-17,0,0.795,0.18,0,-12.293,1,0.0608,0.59,0.0,0.621,0.611,94.02
1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),2wY79sveU1sp5g7SokKOiI,Sam Smith,44msshHeN6irJ1md7GVSlU,200838,2020-04-16,58,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051
4trnDsgZDTeX09IjfSDyPt,Sariling Multo (Sa Panaginip),4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5WporTstgl1WMhjn8Bkoj8,331997,2020-04-17,47,0.476,0.465,1,-8.304,0,0.0273,0.029,0.000646,0.171,0.461,144.045
